Loan_ID,Date_Key,Customer_ID,Branch_ID,Employee_ID,Loan_Product_ID,Location_ID,Loan_Status_ID,Payment_Method_ID,Loan_Amount,Interest_Rate,Loan_Term_Months,Monthly_EMI,Processing_Fee,Insurance_Fee,Annual_Income,Credit_Score,Debt_To_Income_Ratio,Loan_To_Value,Collateral_Value,Outstanding_Balance,Total_Interest,Total_Repayment,Paid_Amount,Late_Fee,Days_Past_Due,Risk_Score,Default_Flag,Approval_Time_Days
LN002678,2026-01-18,CUST30224,BR223,EMP0746,LP021,LOC082,4,5,5000000.0,17.76,12,457829.06,50000.0,12500.0,2301869,586,51.85,79.39,6298022.42,998032.41,493948.74,5493948.74,4495916.34,4057.0,6.0,58.0,0.0,5.0
LN002679,2025-01-20,CUST46939,BR219,EMP0412,LP021,LOC021,1,1,1197321.78,10.53,48,30672.83,11973.22,2993.3,430285,522,58.23,41.36,2894878.58,1187264.64,274974.26,1472296.04,285031.4,3892.0,25.0,77.0,0.0,1.0
LN002680,2019-04-07,CUST10087,BR101,EMP0976,LP030,LOC045,1,1,3160796.54,9.62,360,26854.87,31607.97,7901.99,1348451,645,25.98,79.13,3994435.16,5470340.98,6506955.93,9667752.47,4197411.49,2897.0,4.0,27.0,0.0,2.0
LN002681,2024-04-13,CUST09245,BR210,EMP0650,LP013,LOC007,6,5,4512680.0,8.44,36,142328.77,45126.8,11281.7,1713636,497,62.62,77.68,5809320.29,93016.74,611155.58,5123835.59,5030818.85,9461.0,117.0,77.0,1.0,15.0
LN002682,2026-02-23,CUST41795,BR004,EMP0549,LP033,LOC092,1,4,415951.51,15.6,240,5662.49,4159.52,1039.88,581662,739,26.75,88.39,470586.62,1330868.42,943045.42,1358996.94,28128.52,3904.0,10.0,0.0,0.0,3.0
LN002683,2020-01-15,CUST06549,BR035,EMP0456,LP007,LOC090,5,2,1709364.81,13.43,24,81611.99,17093.65,4273.41,2416493,714,56.81,87.96,1943343.35,69427.35,249323.04,1958687.85,1889260.5,3110.0,7.0,25.0,0.0,2.0
LN002684,2022-09-29,CUST09978,BR239,EMP0429,LP031,LOC026,1,1,400952.59,12.25,12,35671.06,4009.53,1002.38,730440,762,39.38,68.93,581680.83,27397.52,27100.15,428052.74,400655.21,2616.0,23.0,5.0,0.0,5.0
LN002685,2024-04-20,CUST15416,BR090,EMP0896,LP039,LOC040,1,5,5000000.0,9.51,180,52241.41,50000.0,12500.0,2553746,737,20.22,49.48,10105092.97,6659336.15,4403453.64,9403453.64,2744117.49,4510.0,12.0,2.0,0.0,14.0
LN002686,2025-05-22,CUST41949,BR178,EMP0504,LP031,LOC097,6,1,5000000.0,11.57,120,70498.11,50000.0,12500.0,2651412,526,49.88,93.58,5343022.01,8172084.59,3459772.74,8459772.74,287688.15,1987.0,335.0,73.0,1.0,5.0
LN002687,2026-08-02,CUST47481,BR005,EMP0904,LP040,LOC046,3,2,5000000.0,16.01,84,99338.8,50000.0,12500.0,2095055,363,52.22,74.15,6743088.33,2969511.78,3344459.13,8344459.13,5374947.35,1253.0,7.0,100.0,0.0,1.0
LN002688,2026-04-18,CUST20117,BR125,EMP0933,LP032,LOC020,3,2,5000000.0,14.87,84,96119.45,50000.0,12500.0,2728879,644,45.33,93.72,5335040.55,2917689.35,3074034.18,8074034.18,5156344.83,1983.0,20.0,36.0,0.0,13.0
LN002689,2024-08-30,CUST19085,BR024,EMP0403,LP009,LOC097,1,1,737186.3,13.25,240,8768.32,7371.86,1842.97,322597,893,49.58,80.11,920217.57,1921126.29,1367210.66,2104396.96,183270.67,1681.0,26.0,0.0,0.0,15.0
LN002690,2025-06-16,CUST35072,BR015,EMP0360,LP006,LOC082,3,4,1687534.94,9.6,360,14313.0,16875.35,4218.84,1153727,834,23.73,63.93,2639660.47,4097241.42,3465143.56,5152678.5,1055437.08,4378.0,29.0,0.0,0.0,8.0
LN002691,2025-11-26,CUST41222,BR236,EMP0776,LP016,LOC037,2,1,1385775.67,14.86,24,67099.48,13857.76,3464.44,858061,798,35.51,47.93,2891249.05,476945.24,224611.79,1610387.46,1133442.22,2077.0,9.0,0.0,0.0,10.0
LN002692,2023-07-26,CUST18747,BR128,EMP0309,LP009,LOC078,1,1,1738570.38,9.98,60,36922.38,17385.7,4346.43,837450,505,11.33,79.56,2185231.76,1057844.15,476772.18,2215342.56,1157498.41,2849.0,27.0,59.0,0.0,7.0
LN002693,2026-07-15,CUST11062,BR144,EMP0727,LP038,LOC006,1,3,2919938.04,13.03,36,98426.45,29199.38,7299.85,1559332,869,34.09,89.82,3250877.36,2205286.45,623414.17,3543352.21,1338065.76,1633.0,29.0,0.0,0.0,9.0
LN002694,2020-01-29,CUST08562,BR172,EMP0787,LP036,LOC060,5,3,2461360.67,7.57,24,110838.59,24613.61,6153.4,1937901,702,63.61,80.83,3045107.84,1003195.92,198765.46,2660126.13,1656930.21,3584.0,14.0,30.0,0.0,12.0
LN002695,2021-01-15,CUST08458,BR078,EMP0411,LP040,LOC052,1,5,5000000.0,8.71,360,39192.26,50000.0,12500.0,1638618,828,36.22,43.97,11371389.58,11598071.74,9109215.11,14109215.11,2511143.37,1276.0,22.0,0.0,0.0,5.0
LN002696,2022-09-04,CUST17076,BR165,EMP0466,LP002,LOC092,2,5,896190.68,11.22,180,10310.22,8961.91,2240.48,279801,634,28.29,68.96,1299580.46,1373662.54,959649.48,1855840.16,482177.62,2659.0,13.0,25.0,0.0,8.0
LN002697,2024-10-21,CUST19538,BR030,EMP0232,LP035,LOC086,3,3,792500.63,12.07,180,9547.06,7925.01,1981.25,748884,555,22.92,59.26,1337328.1,797757.2,925969.94,1718470.57,920713.37,1144.0,20.0,46.0,0.0,6.0
LN002698,2020-06-03,CUST18805,BR212,EMP0977,LP035,LOC069,1,1,5000000.0,14.47,84,95003.03,50000.0,12500.0,1872783,421,27.01,66.8,7485029.94,1540781.96,2980254.38,7980254.38,6439472.42,2246.0,3.0,83.0,0.0,2.0
LN002699,2026-03-25,CUST37926,BR168,EMP0112,LP003,LOC084,6,3,5000000.0,12.36,48,132554.69,50000.0,12500.0,1478516,402,46.33,88.77,5632533.51,2747556.72,1362625.25,6362625.25,3615068.53,8710.0,349.0,100.0,1.0,9.0
LN002700,2021-10-22,CUST18464,BR144,EMP0917,LP001,LOC087,5,5,1956996.15,8.27,180,19008.39,19569.96,4892.49,814841,401,48.35,90.3,2167216.11,69640.18,1464513.38,3421509.53,3351869.36,136.0,6.0,99.0,0.0,2.0
LN002701,2026-08-21,CUST29550,BR073,EMP0278,LP032,LOC073,6,5,1413585.73,7.52,48,34192.15,14135.86,3533.96,308758,558,54.12,88.29,1601071.16,1593962.65,227637.28,1641223.01,47260.35,6458.0,171.0,65.0,1.0,11.0
LN002702,2019-07-03,CUST26369,BR067,EMP0848,LP007,LOC078,1,5,4636164.94,10.6,36,150905.39,46361.65,11590.41,1616474,698,23.48,63.14,7342674.91,1659467.13,796429.19,5432594.13,3773127.0,2713.0,13.0,12.0,0.0,8.0
LN002703,2020-06-14,CUST34386,BR004,EMP0952,LP011,LOC031,3,5,3238300.82,9.37,120,41672.68,32383.01,8095.75,1864109,863,10.74,40.45,8005688.07,4781949.3,1762420.39,5000721.22,218771.92,1084.0,21.0,0.0,0.0,13.0
LN002704,2025-03-09,CUST33519,BR004,EMP0008,LP016,LOC001,3,1,5000000.0,12.29,36,166764.95,50000.0,12500.0,1643262,300,31.85,68.81,7266385.7,2724677.89,1003538.16,6003538.16,3278860.27,1366.0,25.0,100.0,0.0,15.0
LN002705,2021-02-19,CUST00661,BR117,EMP0073,LP004,LOC070,6,3,5000000.0,9.29,36,159674.37,50000.0,12500.0,2028811,364,48.92,65.71,7609191.9,4569486.75,748277.36,5748277.36,1178790.6,13002.0,147.0,100.0,1.0,2.0
LN002706,2022-11-28,CUST45667,BR018,EMP0999,LP038,LOC072,1,5,450095.53,15.68,36,15753.01,4500.96,1125.24,2117894,360,17.38,76.47,588591.0,309446.6,117012.73,567108.26,257661.66,1367.0,26.0,97.0,0.0,7.0
LN002707,2021-06-06,CUST21767,BR138,EMP0788,LP016,LOC040,3,3,3406921.8,11.6,240,36567.45,34069.22,8517.3,952520,897,59.26,85.1,4003433.37,3662953.97,5369267.34,8776189.14,5113235.17,2752.0,8.0,0.0,0.0,10.0
LN002708,2019-12-29,CUST03475,BR157,EMP0145,LP015,LOC031,1,5,5000000.0,12.79,180,62572.79,50000.0,12500.0,1773550,668,18.17,68.35,7315288.95,1743158.42,6263101.94,11263101.94,9519943.52,1865.0,20.0,15.0,0.0,14.0
LN002709,2025-10-30,CUST06387,BR228,EMP0446,LP006,LOC085,1,5,2993242.22,17.06,180,46193.47,29932.42,7483.11,1718613,327,11.02,74.99,3991521.83,5274271.87,5321582.33,8314824.55,3040552.68,4893.0,8.0,100.0,0.0,11.0
LN002710,2019-08-22,CUST44336,BR220,EMP0844,LP040,LOC039,3,3,5000000.0,10.94,36,163551.55,50000.0,12500.0,2047661,366,20.29,72.77,6870963.31,2048486.95,887855.91,5887855.91,3839368.96,885.0,23.0,96.0,0.0,6.0
LN002711,2021-12-14,CUST35482,BR021,EMP0830,LP005,LOC072,3,5,5000000.0,12.89,84,90661.07,50000.0,12500.0,2234769,423,26.55,80.63,6201165.82,1651031.24,2615529.96,7615529.96,5964498.72,461.0,1.0,81.0,0.0,14.0
LN002712,2020-12-14,CUST27584,BR048,EMP0566,LP034,LOC051,3,3,5000000.0,17.79,180,79766.75,50000.0,12500.0,2515201,654,64.3,85.55,5844535.36,4927870.18,9358014.3,14358014.3,9430144.12,0.0,0.0,46.0,0.0,8.0
LN002713,2019-03-26,CUST05265,BR146,EMP0926,LP032,LOC037,4,1,3747434.14,14.7,360,46486.46,37474.34,9368.59,1599728,515,28.91,85.06,4405636.18,14578844.96,12987692.64,16735126.78,2156281.82,4197.0,13.0,60.0,0.0,12.0
LN002714,2026-09-17,CUST35864,BR069,EMP0435,LP039,LOC094,6,5,178939.46,14.79,240,2328.54,1789.39,447.35,256023,313,52.92,60.91,293776.81,496694.29,379909.8,558849.26,62154.98,10614.0,185.0,100.0,1.0,11.0
LN002715,2026-08-31,CUST18707,BR201,EMP0496,LP003,LOC001,4,4,1284895.09,14.77,120,20549.25,12848.95,3212.24,1696840,438,34.67,47.64,2697092.96,255777.32,1181014.47,2465909.55,2210132.23,3045.0,1.0,81.0,0.0,12.0
LN002716,2024-06-07,CUST10443,BR215,EMP0295,LP035,LOC062,3,5,3505822.72,10.05,12,308299.05,35058.23,8764.56,1461504,796,39.23,58.33,6010325.25,207453.03,193765.85,3699588.56,3492135.54,342.0,19.0,0.0,0.0,2.0
LN002717,2026-07-25,CUST03722,BR010,EMP0734,LP027,LOC032,6,2,5000000.0,14.09,24,240277.06,50000.0,12500.0,2938314,573,55.1,88.92,5623031.94,2855125.72,766649.38,5766649.38,2911523.66,6140.0,168.0,56.0,1.0,1.0
LN002718,2022-07-18,CUST36941,BR123,EMP0897,LP023,LOC059,6,3,5000000.0,16.17,240,70201.28,50000.0,12500.0,1150930,555,51.3,91.19,5483057.35,3797050.6,11848307.54,16848307.54,13051256.94,12793.0,320.0,63.0,1.0,6.0
LN002719,2020-07-22,CUST21749,BR131,EMP0424,LP036,LOC042,3,3,4854760.98,15.11,120,78651.62,48547.61,12136.9,2517467,693,24.71,93.23,5207294.84,2244355.49,4583433.06,9438194.04,7193838.55,3383.0,21.0,16.0,0.0,14.0
LN002720,2024-09-20,CUST30997,BR029,EMP0230,LP003,LOC007,3,3,1824605.22,10.24,60,38983.29,18246.05,4561.51,987158,355,23.71,55.71,3275184.38,1542400.48,514392.02,2338997.23,796596.75,4892.0,4.0,100.0,0.0,11.0
LN002721,2026-01-10,CUST33340,BR074,EMP0295,LP030,LOC001,2,1,2618065.47,10.77,12,231108.19,26180.65,6545.16,746040,593,50.99,51.66,5067877.41,1861047.51,155232.77,2773298.24,912250.73,2843.0,13.0,50.0,0.0,14.0
LN002722,2019-09-26,CUST34248,BR027,EMP0605,LP026,LOC083,1,2,2987749.86,12.13,84,52949.89,29877.5,7469.37,1079732,423,29.15,71.01,4207505.78,1534687.41,1460040.8,4447790.66,2913103.25,945.0,16.0,80.0,0.0,4.0
LN002723,2026-04-06,CUST09946,BR074,EMP0079,LP040,LOC086,1,4,5000000.0,8.35,12,435751.7,50000.0,12500.0,2187844,771,49.26,60.76,8229098.09,728121.78,229020.44,5229020.44,4500898.66,1686.0,26.0,8.0,0.0,1.0
LN002724,2021-12-17,CUST35751,BR160,EMP0996,LP001,LOC076,1,3,5000000.0,12.1,60,111475.07,50000.0,12500.0,1641840,832,32.86,82.33,6073120.37,5194616.06,1688504.19,6688504.19,1493888.13,1783.0,19.0,0.0,0.0,13.0
LN002725,2024-05-19,CUST25588,BR179,EMP0972,LP034,LOC069,2,3,4142920.95,11.89,120,59175.73,41429.21,10357.3,1140176,896,14.99,90.74,4565705.26,2614241.8,2958166.96,7101087.92,4486846.12,3238.0,14.0,0.0,0.0,12.0
LN002726,2022-07-19,CUST34309,BR173,EMP0058,LP035,LOC038,4,3,2357505.4,11.85,84,41427.54,23575.05,5893.76,590973,493,13.7,78.18,3015484.0,2914204.68,1122407.72,3479913.12,565708.44,326.0,20.0,62.0,0.0,4.0
LN002727,2026-06-09,CUST04246,BR035,EMP0430,LP002,LOC048,3,4,3772231.19,8.97,240,33867.0,37722.31,9430.58,2305595,626,26.61,58.48,6450463.73,2011700.52,4355847.72,8128078.91,6116378.39,3719.0,30.0,31.0,0.0,10.0
LN002728,2022-08-07,CUST24533,BR145,EMP0892,LP007,LOC082,3,5,5000000.0,9.89,180,53394.28,50000.0,12500.0,1993826,474,34.81,51.53,9703085.58,4628363.74,4610970.75,9610970.75,4982607.01,2955.0,7.0,76.0,0.0,15.0
LN002729,2022-06-11,CUST07151,BR044,EMP0755,LP016,LOC098,6,1,4871862.33,9.31,36,155627.78,48718.62,12179.66,1624818,567,48.12,43.07,11311498.32,1059414.44,730737.7,5602600.03,4543185.58,17382.0,253.0,54.0,1.0,15.0
LN002730,2020-02-21,CUST25115,BR046,EMP0831,LP030,LOC035,1,3,1140806.49,15.72,360,15083.78,11408.06,2852.02,1646462,512,55.19,51.06,2234246.95,4748348.07,4289353.23,5430159.72,681811.65,3906.0,3.0,76.0,0.0,11.0
LN002731,2019-05-17,CUST08501,BR135,EMP0762,LP005,LOC006,3,2,1035094.36,16.46,120,17637.08,10350.94,2587.74,262073,689,26.32,51.43,2012627.57,1624552.26,1081354.74,2116449.1,491896.85,0.0,0.0,14.0,0.0,11.0
LN002732,2023-03-18,CUST13636,BR063,EMP0742,LP024,LOC051,1,1,2020309.43,14.2,360,24258.25,20203.09,5050.77,559692,584,46.52,67.24,3004624.37,1705615.27,6712661.49,8732970.91,7027355.64,3049.0,3.0,49.0,0.0,5.0
LN002733,2026-08-09,CUST41932,BR245,EMP0745,LP015,LOC045,1,4,1854724.99,9.58,120,24081.0,18547.25,4636.81,2241655,397,30.12,54.48,3404414.45,222541.55,1034995.11,2889720.1,2667178.55,1488.0,11.0,95.0,0.0,1.0
LN002734,2026-02-07,CUST49229,BR037,EMP0842,LP016,LOC043,4,1,5000000.0,16.71,60,123484.55,50000.0,12500.0,2997847,594,27.58,79.84,6262525.05,7145817.86,2409073.22,7409073.22,263255.36,2042.0,28.0,40.0,0.0,13.0
LN002735,2023-07-20,CUST05038,BR247,EMP0119,LP015,LOC079,1,1,396074.54,14.39,360,4815.5,3960.75,990.19,267900,317,30.01,74.9,528804.45,1499192.91,1337506.47,1733581.0,234388.09,4128.0,16.0,100.0,0.0,13.0
LN002736,2023-03-13,CUST27449,BR144,EMP0814,LP015,LOC029,3,5,5000000.0,11.72,240,54081.42,50000.0,12500.0,1785044,642,40.51,68.92,7254788.16,8168872.86,7979540.34,12979540.34,4810667.48,1819.0,28.0,31.0,0.0,10.0
LN002737,2023-12-03,CUST19470,BR136,EMP0810,LP025,LOC075,5,4,175409.03,11.12,84,3014.51,1754.09,438.52,427599,873,62.75,85.41,205372.94,129564.16,77809.71,253218.74,123654.58,0.0,0.0,0.0,0.0,10.0
LN002738,2020-05-30,CUST26612,BR162,EMP0398,LP001,LOC074,1,3,484650.48,12.29,84,8630.75,4846.5,1211.63,292114,595,35.02,57.3,845812.35,705969.42,240332.54,724983.01,19013.59,3308.0,26.0,43.0,0.0,13.0
LN002739,2022-08-16,CUST33806,BR153,EMP0784,LP040,LOC082,1,2,5000000.0,13.12,120,75009.68,50000.0,12500.0,2957531,339,37.33,83.4,5995203.84,1192503.68,4001161.79,9001161.79,7808658.12,2471.0,5.0,100.0,0.0,1.0
LN002740,2021-10-29,CUST15744,BR005,EMP0063,LP026,LOC031,1,5,1871845.2,7.89,120,22601.99,18718.45,4679.61,2658175,365,35.81,86.52,2163482.66,399847.68,840394.13,2712239.33,2312391.65,2884.0,7.0,99.0,0.0,2.0
LN002741,2026-07-14,CUST05958,BR217,EMP0309,LP010,LOC007,1,3,5000000.0,8.9,36,158766.06,50000.0,12500.0,2546746,457,40.46,77.36,6463288.52,4479310.69,715578.13,5715578.13,1236267.44,1178.0,22.0,76.0,0.0,15.0
LN002742,2022-09-13,CUST19527,BR035,EMP0150,LP017,LOC095,6,5,1525764.3,7.73,48,37055.29,15257.64,3814.41,966426,459,52.57,43.06,3543344.86,548987.68,252889.85,1778654.15,1229666.48,15666.0,156.0,81.0,1.0,10.0
LN002743,2020-12-02,CUST35690,BR169,EMP0689,LP011,LOC034,3,4,814249.81,13.65,180,10652.91,8142.5,2035.62,1646329,541,49.28,52.83,1541264.07,829953.04,1103273.5,1917523.31,1087570.27,1054.0,12.0,62.0,0.0,7.0
LN002744,2021-01-22,CUST38561,BR072,EMP0916,LP034,LOC036,2,2,5000000.0,10.5,240,49918.99,50000.0,12500.0,2297627,717,59.4,72.78,6870019.24,2951798.62,6980558.64,11980558.64,9028760.02,3072.0,29.0,27.0,0.0,7.0
LN002745,2019-10-11,CUST18028,BR001,EMP0566,LP013,LOC001,4,4,1278249.88,11.62,48,33423.22,12782.5,3195.62,416695,776,17.09,92.16,1386989.88,999940.92,326064.89,1604314.76,604373.84,3565.0,10.0,0.0,0.0,14.0
LN002746,2020-11-02,CUST27617,BR018,EMP0502,LP013,LOC055,1,3,2440193.06,10.87,360,22999.14,24401.93,6100.48,2714992,491,41.47,78.92,3091983.1,2744628.24,5839498.94,8279692.01,5535063.76,1593.0,23.0,74.0,0.0,4.0
LN002747,2024-08-20,CUST10237,BR017,EMP0287,LP028,LOC022,1,2,1033270.74,9.19,240,9423.24,10332.71,2583.18,945222,463,20.82,79.64,1297426.85,329863.61,1228306.83,2261577.57,1931713.96,2765.0,30.0,65.0,0.0,12.0
LN002748,2020-10-31,CUST14253,BR087,EMP0616,LP002,LOC050,6,1,5000000.0,15.6,60,120530.18,50000.0,12500.0,2285686,448,55.0,42.33,11811953.7,583094.64,2231810.83,7231810.83,6648716.2,10807.0,232.0,95.0,1.0,3.0
LN002749,2022-06-29,CUST22177,BR237,EMP0165,LP012,LOC076,5,1,5000000.0,11.57,12,443238.78,50000.0,12500.0,1305454,458,55.33,71.2,7022471.91,2540279.11,318865.38,5318865.38,2778586.27,2954.0,22.0,92.0,0.0,5.0
LN002750,2023-08-27,CUST10242,BR178,EMP0989,LP040,LOC089,1,5,3530353.13,12.32,24,166714.04,35303.53,8825.88,1074666,493,20.82,58.81,6002981.0,2591077.77,470783.81,4001136.94,1410059.16,3760.0,16.0,60.0,0.0,11.0
LN002751,2025-07-13,CUST23935,BR202,EMP0640,LP006,LOC094,3,4,2286590.18,7.84,60,46188.91,22865.9,5716.48,1677512,322,36.52,71.37,3203853.42,1828311.28,484744.42,2771334.6,943023.32,2929.0,5.0,100.0,0.0,3.0
LN002752,2021-07-10,CUST11922,BR190,EMP0715,LP013,LOC002,1,4,503213.94,11.92,24,23669.23,5032.14,1258.03,2271880,305,43.17,56.69,887659.1,251336.98,64847.63,568061.57,316724.6,2435.0,14.0,100.0,0.0,12.0
LN002753,2026-01-24,CUST49364,BR090,EMP0173,LP040,LOC013,3,4,3561441.85,11.35,120,49767.1,35614.42,8903.6,2547271,575,12.27,75.09,4742897.66,779717.14,2410610.67,5972052.52,5192335.37,1241.0,21.0,38.0,0.0,14.0
LN002754,2026-05-29,CUST00045,BR192,EMP0177,LP022,LOC017,1,3,5000000.0,10.27,24,231348.22,50000.0,12500.0,2913970,677,51.03,43.42,11515430.68,1132782.38,552357.27,5552357.27,4419574.9,1557.0,13.0,31.0,0.0,2.0
LN002755,2020-08-08,CUST27710,BR169,EMP0418,LP029,LOC054,2,4,1429191.05,17.3,60,35750.03,14291.91,3572.98,359765,819,50.64,71.26,2005600.69,107969.24,715810.54,2145001.59,2037032.35,1741.0,7.0,0.0,0.0,14.0
LN002756,2021-12-28,CUST11176,BR216,EMP0296,LP021,LOC098,1,4,282550.31,10.86,48,7283.47,2825.5,706.38,903819,503,32.44,43.69,646716.21,300580.21,67056.02,349606.33,49026.12,1801.0,1.0,63.0,0.0,2.0
LN002757,2022-11-15,CUST09789,BR228,EMP0863,LP018,LOC025,6,2,1343595.49,11.02,120,18523.24,13435.95,3358.99,430399,422,45.78,41.66,3225145.19,1036938.99,879193.75,2222789.24,1185850.25,7105.0,129.0,92.0,1.0,6.0
LN002758,2020-10-31,CUST48342,BR221,EMP0790,LP026,LOC036,1,2,3280243.79,13.26,12,293382.72,32802.44,8200.61,2113176,900,45.78,76.74,4274490.21,1989607.22,240348.88,3520592.67,1530985.45,3488.0,16.0,0.0,0.0,1.0
LN002759,2024-03-26,CUST43192,BR189,EMP0031,LP030,LOC068,1,2,1547688.06,15.2,24,75189.36,15476.88,3869.22,416904,381,64.97,93.35,1657941.14,1560557.58,256856.47,1804544.53,243986.96,2535.0,19.0,100.0,0.0,2.0
LN002760,2020-04-05,CUST48424,BR131,EMP0494,LP020,LOC092,1,1,880974.69,10.43,360,8012.55,8809.75,2202.44,2988510,900,13.01,93.29,944339.9,2683823.48,2003544.31,2884519.0,200695.51,1675.0,22.0,0.0,0.0,12.0
LN002761,2022-04-16,CUST37357,BR045,EMP0032,LP019,LOC073,1,2,1152800.65,11.85,12,102344.07,11528.01,2882.0,318267,512,14.71,44.04,2617621.83,137333.99,75328.13,1228128.79,1090794.79,2348.0,27.0,56.0,0.0,2.0
LN002762,2019-04-30,CUST22808,BR095,EMP0805,LP001,LOC028,1,1,5000000.0,12.89,240,58187.41,50000.0,12500.0,1778540,390,31.29,40.85,12239902.08,9545098.72,8964978.09,13964978.09,4419879.37,3030.0,25.0,94.0,0.0,5.0
LN002763,2020-04-20,CUST17360,BR134,EMP0234,LP023,LOC010,1,5,583999.6,11.19,60,12752.97,5840.0,1460.0,1940882,640,61.22,66.08,883776.63,214726.72,181178.79,765178.39,550451.66,1986.0,10.0,50.0,0.0,7.0
LN002764,2020-04-15,CUST06863,BR247,EMP0343,LP008,LOC016,6,4,2146704.07,15.11,24,104198.71,21467.04,5366.76,2072115,381,51.33,73.9,2904876.95,1860435.67,354065.02,2500769.09,640333.42,4441.0,291.0,100.0,1.0,6.0
LN002765,2019-02-12,CUST41406,BR066,EMP0977,LP032,LOC024,1,1,2108721.84,16.42,12,191745.51,21087.22,5271.8,1708623,625,37.46,44.09,4782766.7,1157887.24,192224.23,2300946.07,1143058.83,2737.0,4.0,34.0,0.0,9.0
LN002766,2026-04-08,CUST20066,BR083,EMP0834,LP012,LOC039,4,4,5000000.0,15.05,12,451409.54,50000.0,12500.0,2551807,320,33.57,72.61,6886103.84,1410080.3,416914.45,5416914.45,4006834.16,2023.0,7.0,100.0,0.0,1.0
LN002767,2020-02-11,CUST44051,BR004,EMP0945,LP038,LOC095,4,5,4928463.92,16.25,360,67270.31,49284.64,12321.16,1246365,888,61.92,78.78,6255983.65,409242.49,19288847.8,24217311.72,23808069.23,0.0,0.0,0.0,0.0,10.0
LN002768,2026-08-29,CUST33101,BR030,EMP0169,LP040,LOC058,1,5,2309987.98,14.86,36,79918.21,23099.88,5774.97,2713026,413,34.61,89.42,2583301.25,1391493.6,567067.7,2877055.68,1485562.08,2204.0,18.0,85.0,0.0,3.0
LN002769,2022-12-28,CUST17347,BR163,EMP0197,LP020,LOC091,3,3,396784.79,11.98,36,13175.14,3967.85,991.96,434349,638,39.29,79.04,502005.05,247016.44,77520.36,474305.15,227288.71,3682.0,12.0,40.0,0.0,9.0
LN002770,2019-09-14,CUST05441,BR010,EMP0343,LP005,LOC099,2,2,5000000.0,8.92,180,50475.65,50000.0,12500.0,2621989,475,24.91,41.06,12177301.51,7737188.69,4085617.62,9085617.62,1348428.92,4332.0,15.0,69.0,0.0,11.0
LN002771,2023-04-28,CUST29853,BR118,EMP0520,LP005,LOC002,1,2,696673.35,16.85,60,17257.99,6966.73,1741.68,262770,805,37.68,83.58,833540.74,40758.38,338805.88,1035479.23,994720.85,1893.0,22.0,0.0,0.0,12.0
LN002772,2020-02-02,CUST23296,BR117,EMP0591,LP012,LOC008,1,5,3446013.41,15.81,120,57317.88,34460.13,8615.03,1006194,875,49.08,75.36,4572735.42,6301092.2,3432132.21,6878145.63,577053.43,1337.0,26.0,0.0,0.0,13.0
LN002773,2022-08-25,CUST48071,BR030,EMP0696,LP009,LOC049,4,5,2185037.21,13.4,120,33142.49,21850.37,5462.59,493042,710,33.28,46.07,4742863.5,194459.48,1792061.22,3977098.44,3782638.96,0.0,0.0,10.0,0.0,5.0
LN002774,2019-01-07,CUST44133,BR062,EMP0640,LP002,LOC096,4,2,3383957.64,14.55,180,46322.83,33839.58,8459.89,1007194,881,36.59,81.66,4143959.89,5077238.81,4954150.87,8338108.51,3260869.7,1972.0,13.0,0.0,0.0,4.0
LN002775,2025-07-16,CUST39029,BR166,EMP0994,LP023,LOC006,3,1,5000000.0,14.25,180,67428.98,50000.0,12500.0,1890155,700,53.56,58.72,8514986.38,6939957.48,7137216.95,12137216.95,5197259.47,0.0,0.0,21.0,0.0,6.0
LN002776,2019-07-19,CUST44485,BR156,EMP0055,LP036,LOC028,1,4,5000000.0,9.46,12,438324.68,50000.0,12500.0,1995205,344,42.48,67.78,7376807.32,1620883.58,259896.19,5259896.19,3639012.6,3137.0,30.0,100.0,0.0,15.0
LN002777,2022-04-23,CUST20423,BR205,EMP0080,LP038,LOC074,3,5,2267477.12,10.24,120,30267.04,22674.77,5668.69,533239,594,12.65,40.71,5569828.36,3392938.43,1364567.44,3632044.57,239106.14,4887.0,24.0,29.0,0.0,1.0
LN002778,2023-12-09,CUST26145,BR024,EMP0596,LP008,LOC098,3,1,2668854.06,16.95,360,37940.88,26688.54,6672.14,709522,816,21.58,67.13,3975650.32,1675019.47,10989862.74,13658716.8,11983697.32,1197.0,7.0,0.0,0.0,8.0
LN002779,2023-12-18,CUST18290,BR145,EMP0854,LP006,LOC016,4,4,4789591.5,11.4,12,424206.21,47895.92,11973.98,2076424,789,55.42,58.64,8167789.06,3669842.16,300882.96,5090474.46,1420632.31,2823.0,3.0,3.0,0.0,6.0
LN002780,2026-03-25,CUST43570,BR221,EMP0136,LP012,LOC080,1,5,1709491.33,10.1,240,16610.38,17094.91,4273.73,469937,629,59.9,92.08,1856528.38,2417159.56,2277000.45,3986491.78,1569332.22,2484.0,15.0,42.0,0.0,7.0
LN002781,2023-12-16,CUST23598,BR226,EMP0406,LP031,LOC048,6,1,5000000.0,16.83,48,143835.83,50000.0,12500.0,1613110,508,48.43,93.83,5328786.1,5117946.79,1904119.69,6904119.69,1786172.89,17268.0,159.0,71.0,1.0,9.0
LN002782,2020-03-04,CUST11193,BR015,EMP0470,LP035,LOC006,3,3,2872796.98,8.43,12,250471.62,28727.97,7181.99,1120269,326,23.7,47.88,5999993.69,2657975.95,132862.46,3005659.44,347683.49,2060.0,27.0,100.0,0.0,15.0
